# Logfile created on 2026-04-16 14:38:36 +0200 by logger.rb/v1.5.3
2026-04-16 14:38:36 +0200: Memory Usage (452076K) : topmetal1_res has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452076K) : topmetal1_iprobe has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452076K) : topmetal1_diffprb has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452268K) : inldpwl_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452268K) : polyres_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452268K) : polyres_pin has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452268K) : vmim_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452268K) : nbulaycut_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452460K) : antmetal1_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452460K) : topvia2_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452460K) : topmetal2_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452460K) : topmetal2_pin has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452652K) : topmetal2_mask has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452652K) : topmetal2_filler has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452652K) : topmetal2_nofill has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452844K) : topmetal2_slit has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452844K) : topmetal2_text has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452844K) : topmetal2_noqrc has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452844K) : topmetal2_res has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453036K) : topmetal2_iprobe has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453036K) : topmetal2_diffprb has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453036K) : snsring_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453228K) : sensor_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453228K) : snsarms_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453228K) : snscmosvia_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453228K) : colwind_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453420K) : flm_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453420K) : hafniumox_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453420K) : memvia_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453612K) : thinfilmres_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453612K) : rfmem_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453612K) : norcx_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453612K) : norcx_m2m3 has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453804K) : norcx_m2m4 has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453804K) : norcx_m2m5 has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453804K) : norcx_m2tm1 has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453996K) : norcx_m2tm2 has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453996K) : norcx_m3m4 has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453996K) : norcx_m3m5 has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (453996K) : norcx_m3tm1 has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (454188K) : norcx_m3tm2 has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (454188K) : norcx_m4m5 has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (454188K) : norcx_m4tm1 has 0 polygons
